wormbase_gene_id,gene_symbol,gene_function,protein_domains,chromosome,strand,biotype,n_transcripts,pis_total_hits,pis_transcripts_with_any,pis_transcripts_with_utr5,pis_transcripts_with_cds,pis_transcripts_with_utr3,pis_pct_transcripts_with_any,pis_pct_transcripts_with_utr5,pis_pct_transcripts_with_cds,pis_pct_transcripts_with_utr3,pis_avg_density_utr5,pis_avg_density_cds,pis_avg_density_utr3,pis_avg_total_density,pgs_total_hits,pgs_transcripts_with_any,pgs_transcripts_with_utr5,pgs_transcripts_with_cds,pgs_transcripts_with_utr3,pgs_pct_transcripts_with_any,pgs_pct_transcripts_with_utr5,pgs_pct_transcripts_with_cds,pgs_pct_transcripts_with_utr3,pgs_avg_density_utr5,pgs_avg_density_cds,pgs_avg_density_utr3,pgs_avg_total_density
WBGene00020137,T01B10.5,none available,,X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020138,T01B11.1,none available,,IV,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020139,eppl-1,none available,"Aminotransferase class-III; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, subdomain 2",IV,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020140,ant-1.4,"ant-1.4 encodes an ortholog of the human adenine nucleotide translocase ANT genes, the other ANT genes in C. elegans include ant-1.1, ant-1.2 and ant-1.3; phylogenetic analysis indicates that ant-1.4 is specific to C. elegans, resulting from a recent duplication following the speciation of the common ancestor of C. elegans, C. briggsae, and C. remanei; by homology, ANT-1.4 is predicted to mediate the exchange of ATP generated in the mitochondria for cytosolic ADP; ANT-1.4 GFP fusion protein is expressed in a pair of head neurons, amphid socket and sheath cells and in a few body-wall muscle and vulval muscle cells.",Adenine nucleotide translocator 1; Mitochondrial carrier domain; Mitochondrial carrier protein; Mitochondrial substrate/solute carrier,IV,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020141,lmd-5,none available,"Chitin-binding, type 1; Chitinase II; Chitinase insertion domain; Glycoside hydrolase family 18, catalytic domain; Glycoside hydrolase superfamily; LysM domain; Plant self-incompatibility S1",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020142,aak-2,"aak-2 encodes one of two C. elegans homologs of the catalytic alpha subunit of AMP-activated protein kinases (AMPKs); in C. elegans, aak-2 functions downstream of environmental stressors, energy level signals (AMP:ATP ratio), and daf-2-mediated insulin signaling to positively regulate adult lifespan; in regulating lifespan, aak-2 likely acts in parallel with daf-16/FOXO; aak-2 activity is also required for dauer formation in daf-2 mutant animals at high temperature in a manner independent of the AMP:ATP ratio; in the germline, aak-2 functions downstream of daf-2 and daf-7, and in parallel to par-4 and aak-1, to negatively regulate germline proliferation during dauer development; in vitro, AAK-2 exhibits AMP-enhanced kinase activity against a known AMPK substrate, the SAMS peptide.","AMPK, C-terminal adenylate sensor domain; KA1 domain/Ssp2, C-terminal; Protein kinase domain; Protein kinase-like domain",X,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020143,T01C8.2,none available,,X,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020144,T01C8.3,none available,,X,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020146,got-1.2,none available,"Aminotransferase, class I/classII; Aspartate/other aminotransferase; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1",X,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020148,T01D1.3,none available,,II,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020149,T01D1.4,none available,Acireductone dioxygenase ARD family; RmlC-like cupin domain; RmlC-like jelly roll fold,II,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020150,T01D1.5,none available,,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020151,T01G6.1,none available,NAD(P)-binding domain; Short-chain dehydrogenase/reductase SDR,V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020152,nhr-211,none available,"Nuclear hormone receptor, ligand-binding domain; Zinc finger, NHR/GATA-type; Zinc finger, nuclear hormone receptor-type",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020153,nhr-212,none available,"Nuclear hormone receptor, ligand-binding domain; Zinc finger, NHR/GATA-type; Zinc finger, nuclear hormone receptor-type",V,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020154,T01G6.10,none available,NAD(P)-binding domain; Short-chain dehydrogenase/reductase SDR,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020155,T02B11.3,none available,,V,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020156,T02B11.4,none available,,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020157,T02B11.6,none available,Major facilitator superfamily; Major facilitator superfamily domain,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020158,T02C5.1,The T02C5.1 gene encodes a protein that may be involved in apoptosis; it has some similarity to the tumor necrosis factor (TNF) receptor of vertebrates.,TNFR/NGFR cysteine-rich region,X,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020160,igcm-3,"igcm-3 encodes protein containing an immunoglobulin-like domain; loss of igcm-3 activity via RNAi results in a moderate increase in fat content, suggesting that igcm-3 may play a role in regulating lipid metabolism.",Immunoglobulin-like domain; Immunoglobulin-like fold,X,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020163,T02G5.3,none available,EF-hand domain pair,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020166,T02G5.7,"The T02G5.7 gene encodes a homolog of the human gene ACAT1, which when mutated leads to alpha-methylacetoaceticaciduria (OMIM:203750).","Thiolase; Thiolase, C-terminal; Thiolase, N-terminal; Thiolase-like",II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020168,mct-5,none available,Major facilitator superfamily; Major facilitator superfamily domain,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020169,mmaa-1,none available,"P-loop containing nucleoside triphosphate hydrolase; SIMIBI class G3E GTPase, ArgK/MeaB",II,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020170,T02G5.14,none available,"F-box associated domain, type 2",II,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020171,T02H6.1,none available,G-protein beta WD-40 repeat; WD40 repeat; WD40-repeat-containing domain; WD40/YVTN repeat-like-containing domain,II,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020172,thoc-1,"thoc-1 encodes the C. elegans ortholog of mammalian THOC1 and Drosophila and S. cerevisiae Hpr1, conserved subunits of the THO complex involved in mRNP biogenesis as part of transcription elongation, mRNA maturation, and export.","THO complex, subunit THOC1",II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020173,T02H6.3,none available,,II,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020174,T02H6.4,none available,Vitelline membrane outer layer protein I (VOMI),II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020175,T02H6.5,none available,"F-box associated domain, type 2; F-box domain",II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020176,T02H6.6,none available,,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020177,T02H6.7,none available,Vitelline membrane outer layer protein I (VOMI),II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020178,T02H6.8,none available,,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020179,T02H6.9,none available,Vitelline membrane outer layer protein I (VOMI),II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020180,T02H6.10,none available,,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020181,T02H6.11,none available,Cytochrome b-c1 complex subunit 7,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020182,ugt-53,none available,UDP-glucuronosyl/UDP-glucosyltransferase,V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020183,T03D3.5,none available,,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020184,uba-5,none available,NAD(P)-binding domain; THIF-type NAD/FAD binding fold,I,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020185,pgk-1,"pgk-1 encodes a protein that is orthologous to human PHOSPHOGLYCERETE KINASE 1 (PGK1; OMIM:311800), which when mutated leads to hemolytic anemia and neurologic disturbances.","Phosphoglycerate kinase; Phosphoglycerate kinase, N-terminal",I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020187,gsp-4,"gsp-4 encodes an ortholog of protein phosphatase 1 gamma, a Glc7/PP1 phosphatase (HGNC:PPP1CA); GSP-4 is nearly identical to GSP-3, and the two proteins appear to function redundantly during sperm development; GSP-3/4 activity is required for chromosome partitioning during sperm meiosis and for sperm motility, specifically for pseudopod development and a normal rate of pseudopodial treadmilling; in regulating sperm development, GSP-3/4 functions upstream of, and regulates the localization of, the major sperm proteins (MSPs); GSP-3/4 may also play a role in egg laying; GSP-3/4 is expresed at high levels in sperm, with strong localization seen around meiotic and mature sperm DNA.","Calcineurin-like phosphoesterase domain, ApaH type; Metallo-dependent phosphatase-like; Serine-threonine protein phosphatase, N-terminal; Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase",I,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020188,T03F1.6,none available,,I,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020189,tfbm-1,none available,"Ribosomal RNA adenine dimethylase; Ribosomal RNA adenine methylase transferase, N-terminal; Ribosomal RNA adenine methyltransferase KsgA/Erm; S-adenosyl-L-methionine-dependent methyltransferase; rRNA adenine dimethylase-like",I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020190,guk-1,none available,Guanylate kinase; Guanylate kinase/L-type calcium channel beta subunit; P-loop containing nucleoside triphosphate hydrolase,I,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020191,clec-53,none available,C-type lectin fold; C-type lectin-like; C-type lectin-like/link domain,I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020192,T03F1.11,none available,EF-hand domain; EF-hand domain pair,I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020193,T03F1.12,none available,Integral membrane protein SYS1; Integral membrane protein SYS1-related,I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020194,T03G6.1,none available,,X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020195,T03G6.3,T03G6.3 encodes a protein homologous to human ENPP6 (nucleotide pyrophosphatase/phosphodiesterase 6); T03G6.3 fusion proteins are expressed in body wall and vulval muscles and localize dynamically to the I-bands of bodywall muscle sarcomeres; T03G6.3 activity is required for wild-type levels of PGL-1::GFP in P granules of F1 embryos.,"Alkaline phosphatase-like, alpha/beta/alpha; Alkaline-phosphatase-like, core domain; Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase",X,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020196,zchc-1A,none available,Zinc finger C2HC domain-containing protein,X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020197,mans-3,"mans-3 is an ortholog of human MAN1B1 (mannosidase, alpha1B, member 1); mans-3 has a calcium ion dependent mannosyl-oligosaccharide 1,2-alpha-mannosidase activity ('ER-mannosidase'), based on enzymatic assay, with Man8GlcNAc2 (isomer B) as a final product.",Glycoside hydrolase family 47,X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020199,metl-9,none available,DREV methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase,X,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020200,T04A6.1,none available,Protein of unknown function DUF2700,III,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020201,T04A6.2,none available,,III,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020202,T04A6.3,none available,Chymotrypsin family Peptidase-S1,III,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020203,T04B8.1,none available,Vitelline membrane outer layer protein I (VOMI),II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020205,arrd-1,none available,"Arrestin C-terminal-like domain; Arrestin-like, N-terminal; Immunoglobulin E-set",II,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020207,T04B8.5,none available,"Amino acid permease/ SLC12A domain; SLC12A transporter, C-terminal",II,-,protein_coding,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020208,fnip-2,none available,"Folliculin-interacting protein family; Folliculin-interacting protein, C-terminal domain; Folliculin-interacting protein, middle domain",IV,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020209,T04C9.1,"T04C9.1 is orthologous to the human gene GRAF PROTEIN (GRAF; OMIM:605370), which when mutated leads to disease",Arfaptin homology (AH) domain/BAR domain; PH domain-like; Pleckstrin homology domain; Rho GTPase activation protein; Rho GTPase-activating protein domain; SH3 domain,III,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020210,T04C9.2,none available,,III,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020211,T04C9.3,none available,,III,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020212,T04D1.2,"This gene encodes a protein containing an F-box, a motif predicted to mediate protein-protein interactions either with homologs of yeast Skp-1p or with other proteins; its encoded protein also contains a Pfam-B45 motif of presently unknown function.","F-box associated domain, type 2",I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020214,attf-5,none available,,X,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020215,T04G9.4,none available,4'-phosphopantetheinyl transferase superfamily,X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020216,trap-2,none available,Translocon-associated protein subunit beta,X,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020217,T04G9.6,none available,,X,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020218,T04G9.7,none available,,X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020219,T05A7.1,none available,,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020220,clec-140,none available,C-type lectin fold; C-type lectin-like; C-type lectin-like/link domain,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020221,T05A7.3,none available,CUB domain,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020222,fut-6,none available,"Fucosyltransferase, N-terminal; Glycosyl transferase family 10",II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020223,T05A7.6,none available,Protein kinase domain; Protein kinase-like domain,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020224,T05A7.7,none available,Growth factor receptor cysteine-rich domain,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020225,sre-40,none available,"7TM GPCR, serpentine receptor class e (Sre)",II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020227,T05A8.1,none available,,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020228,T05A8.2,none available,,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020229,T05A8.3,none available,,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020230,nep-2,"T05A8.4 encodes a neprilysin; neprilysins are thermolysin-like zinc metallopeptidases, found on the outer surface of animal cells, that negatively regulate small signalling peptides (e.g., enkephalin, tachykinin, insulin, and natriuretic peptides) by cleaving them; while T05A8.4 is an ortholog of mammalian neutral endopeptidase (NEP), expressed on the brush-border membranes of kidney; more generally, T05A8.4 falls into a group of proteins that includes the classical neprilysins found in mammals (e.g., PEX [OMIM:307800] and the enkephalin cleaving enzymes).","Metallopeptidase, catalytic domain; Neprilysin-2; Peptidase M13; Peptidase M13, C-terminal domain; Peptidase M13, N-terminal domain",II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020231,wdr-31,none available,G-protein beta WD-40 repeat; WD40 repeat; WD40-repeat-containing domain; WD40/YVTN repeat-like-containing domain,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020232,T05A8.6,none available,Domain of unknown function DUF281,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020233,T05A8.7,none available,,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020234,T05A12.3,none available,,IV,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
